,price,first_name,last_name,price_more_than_100
89,148.2501795,Kirk,Hayden,True
90,41.56298339,Traci,Kelley,False
91,129.69210719999998,Isabella,Chen,True
92,292.8461055,Melanie,Salazar,True
93,76.43122945,Stephanie,Lewis,False
94,249.1556558,Christopher,Hensley,True
95,242.9859001,Terry,Vincent,True
96,95.92027624,Jason,Alvarado,False
97,257.2373034,Michelle,Evans,True
98,87.11980487,Dennis,Benitez,False
99,181.4054634,Troy,Garcia,True
100,113.21098219999999,Albert,Davila,True
101,42.88132073,Candice,Rivera,False
102,244.07792450000002,Cole,Edwards,True
103,31.63041433,Danielle,Johnson,False
104,146.3464935,Justin,Ramirez,True
105,205.7783782,Elizabeth,Griffith,True
106,260.3474682,Kristin,Clay,True
107,65.20753493,Joseph,White,False
108,59.40240228,Marissa,Holmes,False
109,91.62237167,Michelle,Hamilton,False
110,126.02526399999999,Christopher,Alvarez,True
111,136.7126938,Craig,Hogan,True
112,281.16080760000006,Melissa,Castillo,True
113,10.21292614,Maria,Williams,False
114,20.58084145,Vanessa,Thomas,False
115,53.39582051,Gary,Obrien,False
116,252.28184380000002,Melissa,Holt,True
117,176.52775,Eric,Valenzuela,True
118,4.902725495,Anthony,Hardy,False
119,49.41029242,Mrs.,Karen Johnson,False
120,249.7511997,Richard,Hunt,True
121,1.710967532,Karen,Robertson,False
122,56.93252133,Adam,Jones,False
123,14.71921636,Jonathan,Fuller,False
124,151.4305855,Jason,Harris,True
125,179.8454001,Danielle,Hill,True
126,224.5526336,Seth,Freeman,True
127,97.09676869,Joseph,Davis,False
128,209.98553080000002,Sonya,Reyes,True
129,243.1786308,Michael,Castro,True
130,101.4620676,Jonathan,Collins,True
131,279.9732948999999,Eric,Hayes,True
132,77.42058759999999,Eric,Moore,False
133,270.82325160000005,Veronica,Estes,True
134,133.1135532,Timothy,Aguilar,True
135,138.2042127,Taylor,Hunt,True
136,128.95323570000002,Michael,Clarke,True
137,275.76127460000004,Cheryl,Morse,True
138,184.058919,Jose,Page,True
139,265.3917788,Matthew,Kramer,True
140,185.2134145,Regina,Barrera,True
141,53.76304189,Dr.,Sean George,False
142,180.9265991,Cody,Hernandez,True
143,175.2181525,Hunter,Smith,True
144,256.3026305,Andrea,Burke,True
145,290.1129725,Elizabeth,Patterson,True
146,158.11824719999998,Austin,Rhodes,True
147,224.1265422,Maurice,Thompson,True
148,86.96423972,Richard,Martinez,False
149,42.67025555,Brian,Hernandez,False
150,149.8952175,Samantha,Shields,True
151,282.04940419999997,Joseph,Walker,True
152,215.0596081,Tracy,Hernandez,True
153,41.51250582,Vicki,Fox,False
154,277.9062585,Louis,Campos,True
155,208.0660064,Justin,Scott,True
156,289.9564106,Megan,Vaughn,True
157,15.21373926,Mary,Hughes,False
158,58.24742383,Anita,Fleming,False
159,273.65931939999996,Alyssa,Melendez,True
160,253.4093833,Joshua,Foster DDS,True
161,203.9611381,Lisa,Smith,True
162,265.446304,Kathy,Lee,True
163,233.6891667,Bethany,Park,True
164,239.82138790000002,Joshua,Butler,True
165,204.5385362,Danielle,Potter,True
166,152.7840745,Kenneth,Robinson,True
167,111.04793149999999,Eric,Pineda,True
168,68.90463624,James,Dorsey,False
169,129.6049475,Michael,Miller,True
170,45.94938674,Danielle,Martinez,False
171,212.2982372,Gary,Young,True
172,275.7158848,Lisa,Decker,True
173,232.82202149999998,Kayla,Randolph,True
174,124.4664752,Peggy,Thompson,True
175,170.20533600000002,Alex,Cooper,True
176,229.61367230000002,Joanne,Wilson,True
177,141.7128665,Maria,Adams,True
178,276.5816247,Julie,Horton,True
179,210.5061915,Jeffrey,Galvan,True
180,268.63027,Christopher,Johnson,True
181,59.59468056,Jennifer,Arias,False
182,84.95454821,Jocelyn,Bell,False
183,133.4007225,Eric,Brown,True
184,29.21576875,Devon,Wright,False
185,158.9838923,Rodney,Robles,True
186,271.46725610000004,Kara,Austin,True
187,203.7433126,Jeffrey,Tanner,True
188,153.1987664,Shaun,Nunez,True
189,143.271503,Daniel,Mccall,True
190,233.20153739999998,Frank,Owen,True
191,128.7923576,Beth,Johnson,True
192,190.9113668,Joshua,Clark,True
193,52.316624700000006,Gary,Jones,False
194,115.95840520000002,Nancy,Brown,True
195,18.68239346,Megan,Roach,False
196,221.1269463,Lucas,Ross,True
197,29.95199198,Jerry,Tucker,False
198,76.08225475,Timothy,Robles,False
199,78.12233209,Christopher,Goodwin,False
200,22.843131600000003,Philip,Wilson,False
201,295.0481315,Carrie,Davis,True
202,229.95157700000001,Michael,Daniel,True
203,236.1493796,Bryan,Valenzuela,True
204,79.14737521,Mrs.,Robin Garner,False
205,284.7302014,Angel,Thompson,True
206,216.01314019999998,Christopher,Morgan,True
207,163.1107737,Brittany,Walker,True
208,110.90218519999999,Shelby,Mann,True
209,44.01734436,Jodi,Wells,False
210,92.36081224,Terri,Gibson,False
211,105.2534499,Vanessa,Hernandez,True
212,114.14527079999999,Maria,Russell,True
213,126.6504703,Stacy,Moses,True
214,288.471694,Amanda,Schneider,True
215,182.0171244,Catherine,Lopez,True
216,12.31889758,Amanda,White,False
217,128.1490023,Karina,Spencer,True
218,139.7675022,Deborah,Warren,True
219,168.60315659999998,Erica,Dixon,True
220,140.7466665,Barbara,Gray,True
221,264.54119860000003,Deanna,Watson,True
222,136.78648330000001,Michael,Cox,True
223,92.16016851,Amy,Myers,False
224,170.41345149999998,Patrick,Hunter,True
225,212.41525040000002,Marvin,Murphy,True
226,223.7037682,Janice,Graves,True
227,171.9383085,Brooke,Pierce,True
228,280.2602417,Adam,Wells,True
229,283.4268495,Amanda,Atkins,True
230,132.504823,Gary,Ruiz,True
231,72.91326395,Tina,Wallace,False
232,16.79606077,Casey,Oconnell,False
233,281.3890295,Nancy,Mendoza,True
234,34.19827441,Luis,Nguyen,False
235,111.5016422,William,Graves,True
236,269.2286668,Sean,Brennan,True
237,53.50349547,Matthew,Sellers,False
238,199.45960300000002,Dorothy,Bradley,True
239,252.29140619999998,Haley,Flores,True
240,32.70467677,Melissa,Johnson,False
241,199.8864146,Samuel,Tran,True
242,49.03325819,Amanda,Patterson,False
243,183.3743011,Albert,Roach,True
244,36.83993962,Jamie,Huffman,False
245,265.6302103,James,Hamilton,True
246,18.06044758,Joseph,Bird,False
247,141.4141417,Sarah,Contreras,True
248,65.77031576,Joshua,House,False
249,255.25356639999998,Tamara,Molina,True
250,240.0443014,Max,Maxwell,True
251,269.6365982,Jason,Daniels,True
252,250.09741839999998,Jordan,Coleman,True
253,33.93281405,Jasmine,Jones,False
254,231.8803086,Jessica,Garcia,True
255,138.81270800000001,Aaron,George,True
256,41.35053236,Chelsey,Anderson,False
257,146.23138840000001,Rebecca,Perez,True
258,75.06433497,Duane,Thompson,False
259,138.0563371,Curtis,Clayton,True
260,221.5737986,George,Gonzalez,True
261,94.18806784,Casey,Ford,False
262,61.24599434,Margaret,Johnston,False
263,238.8775355,Eric,Mcclure,True
264,4.820334075,Nathan,Taylor,False
265,222.36007659999999,Kayla,Parker,True
266,206.9493221,Doris,Obrien,True
267,34.74615015,Brooke,Taylor,False
268,266.18850380000003,Kathryn,Garrett,True
269,205.14066519999997,John,Cruz,True
270,98.59414740000001,Christina,Cannon,False
271,269.3323662,Susan,Lewis,True
272,193.7780783,Pamela,Sanchez,True
273,200.39042959999998,Ms.,Stacey Wiley DDS,True
274,201.45094840000002,Melissa,Johnson DDS,True
275,38.0476094,Lori,Morris,False
276,225.16214019999998,Daniel,Soto,True
277,92.08925112,Karl,Davis,False
278,122.8564118,Lisa,Graves,True
279,178.344085,Eric,Ray,True
280,229.2470277,Mark,Garcia,True
281,275.30246139999997,Allison,Alvarez,True
282,44.81715456,Rachel,Williams,False
283,47.44468727,Linda,Mitchell,False
284,158.70848130000002,David,Shelton,True
285,121.744973,Vanessa,Long,True
286,176.9310069,Misty,Martin,True
287,132.8910493,Daniel,Gregory,True
288,253.97168030000003,Mitchell,Jones,True
289,246.036131,Dawn,Scott,True
290,287.4666523,Emily,Horn,True
291,14.61491995,Catherine,George,False
292,218.0977601,Hunter,Carlson,True
293,275.4145594,Thomas,Baldwin,True
294,91.87350268,Amy,Sellers,False
295,241.58591549999997,Alicia,Clark,True
296,158.863849,Sara,Lewis,True
297,77.89293291,Ashley,Lopez,False
298,161.9498178,Terry,Alvarado,True
299,83.13645641,Danielle,Sandoval,False
300,214.8029616,Jesse,Jones,True
301,133.2037916,Lisa,Hess,True
302,284.4863867,Christina,Mason,True
303,32.08889594,Mary,Bell,False
304,1.10921244,Martin,Ramirez,False
305,161.8260635,Stacy,Smith,True
306,113.1454481,Carla,Rodriguez,True
307,134.002236,Johnny,Stout,True
308,256.0154481,Mrs.,Jennifer Rodriguez,True
309,196.67546049999999,Michelle,Thompson,True
310,148.9559785,Lisa,Lyons,True
311,262.20907630000005,Michael,Coleman,True
312,99.95620763,Lindsey,Williams,False
313,186.1046153,Karen,Hoffman,True
314,189.55771040000002,Jenny,Jones,True
315,282.99576099999996,Steven,Knight,True
316,116.8742571,Michael,Franklin,True
317,235.5549236,Mason,Ross DDS,True
318,151.52207140000002,Terry,Levine,True
319,36.59268024,Catherine,Fletcher,False
320,196.9406069,Deanna,Jones,True
321,22.42047146,Christopher,Mitchell,False
322,191.4434257,John,Owens,True
323,287.1991494,Stephanie,Davis,True
324,264.9354841,Joseph,Ford,True
325,141.24929469999998,Matthew,Russell,True
326,75.90363417,Danielle,Burke,False
327,220.9939809,Stephanie,Cunningham,True
328,263.63581969999996,Brian,Proctor,True
329,291.57136030000004,Michael,Swanson,True
330,49.26348169,Daniel,Santos,False
331,203.4855796,April,Hoffman,True
332,249.66672200000002,Stephanie,Thomas,True
333,183.3322335,Brianna,Garcia,True
334,125.2597844,Shannon,Berger,True
335,238.16560660000002,Mrs.,Kathleen Mays,True
336,150.40012030000003,Michelle,Park,True
337,20.08924577,Laura,Reynolds,False
338,218.399504,Ashley,Kaiser,True
339,46.55328685,Reginald,Owens,False
340,84.09316114,Michael,Conway,False
341,5.713231688,Sheila,Pham,False
342,70.21735457,Christie,Smith,False
343,27.65684629,Allison,Carroll,False
344,187.32794009999998,Donna,Perez,True
345,299.4492042,Sierra,Richmond,True
346,173.0025685,Steven,Wallace,True
347,106.6102612,Jeremy,Thompson,True
348,142.7564741,Jennifer,Mccormick,True
349,27.56450393,Eric,Garcia,False
350,248.9927372,Matthew,Beasley,True
351,249.45503650000003,Jason,Robinson,True
352,285.9638855,Vicki,Espinoza,True
353,182.0351514,Steven,Snyder,True
354,70.72106315,Michelle,Randolph,False
355,10.01541777,Michelle,Francis,False
356,293.7505039,Steven,Baker,True
357,36.97003142,Zachary,Johnson,False
358,174.3901749,Marc,Velasquez,True
359,50.11746076,John,Carr,False
360,243.87367799999998,Kimberly,Castillo,True
361,286.8001088,Jay,Lopez,True
362,81.85722081,Amanda,Bridges,False
363,60.96199005,Jessica,Swanson,False
364,77.84428182,Jose,Gonzalez,False
365,67.20289619,Teresa,Wright DVM,False
366,185.84650109999998,Michael,Gutierrez,True
367,251.8797929,Hannah,Marshall,True
368,290.3767318,Janice,Davis,True
369,254.21614419999997,Jessica,Crawford,True
370,293.1768543,Brian,Bean,True
371,217.69477799999999,Edward,Perez,True
372,49.28081579,Adam,Miller,False
373,140.99452549999998,Veronica,Gray,True
374,238.5612942,Linda,Turner,True
375,69.38949206,Debra,Roberts,False
376,77.05304682,David,Sampson,False
377,138.6132102,Sarah,Cochran,True
378,151.20116940000003,Regina,Holland,True
379,27.08442817,Mario,Ortiz,False
380,164.6440389,Maria,Gonzalez,True
381,163.19807519999998,Albert,Perez,True
382,87.96439172,Daisy,Mccarthy,False
383,75.54719134,Anna,Leonard,False
384,188.34905930000002,Catherine,Mosley,True
385,82.64651651,April,Miranda,False
386,288.9294858,Michael,Walker,True
387,255.3722151,Abigail,Lam,True
388,92.78682106,Alan,Graham,False
389,77.85479921,Jennifer,Diaz,False
390,186.39264680000002,Sean,Rogers,True
391,200.012596,Anthony,Jackson,True
392,117.9694277,William,Taylor,True
393,200.91087030000003,Richard,Robinson,True
394,219.4003858,Nicholas,Barnes,True
395,233.7352503,Brittany,Austin,True
396,96.69826813,Robin,Schmidt,False
397,226.0007767,Kendra,Monroe,True
398,23.79829866,Nancy,Grant,False
399,155.9845125,Nicole,Grant,True
400,52.85276041,Courtney,Thompson,False
401,291.525558,Jeanette,Washington,True
402,224.8736142,James,Yates,True
403,115.9751733,Justin,Knox MD,True
404,200.86162380000002,Melissa,Thompson,True
405,140.357855,Steven,Lee,True
406,231.493857,Allison,Fisher,True
407,197.2517291,Mark,Phillips,True
408,151.58046940000003,Elijah,Harrison,True
409,9.419976358,Paul,Farley,False
410,47.39545601,Jennifer,Cole,False
411,146.7478801,Michael,Tucker,True
412,276.16409649999997,David,Steele,True
413,203.3130423,Monica,Hodges,True
414,23.24585982,Scott,Wallace,False
415,93.39602908,Antonio,Paul DDS,False
416,68.62696415,Melissa,Wright,False
417,27.22765203,Stephanie,Price,False
418,233.46654280000004,Denise,Kennedy,True
419,177.8587959,Melissa,Walsh,True
420,156.20119590000002,Leslie,Spence,True
421,144.43953269999997,Dr.,Rachel Walker,True
422,13.06347134,Donald,Horn,False
423,94.08806986,Christopher,Rojas,False
424,216.6530778,Robert,Crawford,True
425,174.1807324,Larry,Brown,True
426,245.854615,Becky,Swanson,True
427,25.93975342,Gary,Howard,False
428,111.8467919,Christopher,Marks,True
429,136.6295853,Bonnie,Alexander,True
430,77.20691708,Brandon,Stevens,False
431,99.72772588,Lori,Guerra,False
432,243.98720240000003,Michele,Alvarado,True
433,8.809339101,Christine,Lee,False
434,159.7067216,Jamie,Fry,True
435,102.943584,Christopher,Perez,True
436,194.2873257,Matthew,Carter,True
437,78.76406316,Jason,Hunter,False
438,186.9624462,Tyler,Henry,True
439,17.69659156,Tiffany,Harris,False
440,39.12254966,Matthew,Young MD,False
441,152.9624792,Juan,Brewer,True
442,44.1758436,Mark,Riggs,False
443,273.5307309,Brittany,Stewart,True
444,271.77936800000003,Terry,Davis,True
445,157.5131207,Jessica,Oneill,True
446,55.25093947,Kimberly,Ortiz,False
447,248.86660690000002,Zoe,Walls,True
448,155.8794176,Sara,Wallace,True
449,291.5121227,Nicole,Jenkins,True
450,85.87572125,Austin,Kelly,False
451,169.15861930000003,Sarah,Knox,True
452,115.34013130000001,Alison,Carroll,True
453,163.3260388,Robert,Buchanan,True
454,178.79697990000003,Penny,Wilson,True
455,77.95375736,Leslie,Perez,False
456,149.1772445,Brittney,Marquez,True
457,265.9158101,Andrew,Bird,True
458,12.57040265,Maria,Hughes,False
459,31.850547,Clayton,Williams,False
460,92.02540242,Mary,Pittman,False
461,81.96609867,James,Garner,False
462,117.09289869999999,Randy,Middleton,True
463,83.35923458,Alexis,Gardner,False
464,145.06032150000001,Laurie,Garner,True
465,111.99768449999999,Danny,Bush,True
466,291.0800293,Joseph,Smith,True
467,185.91870880000002,Edgar,Armstrong,True
468,97.87421309999999,Samantha,Scott,False
469,74.57492247,Troy,Coleman,False
470,130.9974595,Brian,Young,True
471,113.65746680000001,Timothy,Perez,True
472,110.84817659999999,Sierra,Nguyen,True
473,296.0078137,Cynthia,Murphy,True
474,269.4894015,Julie,Diaz,True
475,46.15639765,Andrew,Silva,False
476,287.0365933,Gary,Costa,True
477,127.1426355,Jasmine,Berg,True
478,85.60391824,Glenda,Brown,False
479,172.4624408,Jonathan,Boone,True
480,51.80996198,Cynthia,Jimenez,False
481,283.32941150000005,Cynthia,Morgan,True
482,14.24525264,Dwayne,Browning,False
483,150.9075783,Brittany,Lewis,True
484,139.64641650000002,Zachary,Johnson,True
485,48.84395071,Kayla,Wilson,False
486,245.0864465,Andrew,Doyle,True
487,12.79843948,Jennifer,Parks,False
488,176.735085,Daniel,Phelps MD,True
489,57.57356582,Lindsey,Quinn,False
490,34.96349578,Brian,Walker,False
491,104.0291615,Bradley,Curry,True
492,148.4924569,Roy,Cohen,True
493,148.48502659999997,David,Black,True
494,275.8513843,Julie,Gonzales,True
495,190.6605351,Paula,Williams,True
496,117.5715047,James,Clark,True
497,14.26584056,Christopher,Robinson,False
498,85.40738917,William,Carr,False
499,38.32006005,Todd,Dunlap,False
500,206.4438618,Kimberly,Morales,True
501,267.5034898,Jesse,Welch DDS,True
502,205.96179080000002,Laura,Leblanc,True
503,7.389760852999999,Susan,Parker,False
504,229.69760240000002,Laurie,Harris,True
505,86.76833663,Natalie,Lawrence,False
506,275.4377145,Kara,Hanson,True
507,135.47413419999998,Joseph,Walker,True
508,155.6667394,Gregory,Davis,True
509,192.4996457,Paul,Erickson,True
510,36.86205402,Preston,Holmes,False
511,40.94451902,Joy,Buck,False
512,279.45302539999994,Brian,Sherman,True
513,17.82461557,Brandon,Davis,False
514,63.2328385,Patricia,Hamilton,False
515,227.491116,Shawn,Garcia,True
516,48.99103482,William,Stone,False
517,294.7646142,Brian,Cunningham,True
518,113.8520429,Shawn,Norman,True
519,32.32820193,Evan,Ibarra,False
520,157.574472,Logan,Porter,True
521,216.94869080000004,Kerry,Gibson,True
522,232.117075,Christine,Parsons,True
523,204.1409177,Erica,Chung,True
524,29.58632408,Alan,Collins,False
525,60.37353075,John,Robinson,False
526,82.08256587,Monique,Santos,False
527,190.23873490000003,Nicole,Mason,True
528,238.7576833,Michael,Knight,True
529,18.29168554,John,Bishop,False
530,282.9931871,Christopher,Odom,True
531,149.8428493,Michael,Walker,True
532,187.58680269999996,Crystal,Wall,True
533,258.41062059999996,Christian,Ramirez,True
534,185.6410425,Kevin,Rowland,True
535,266.2706673,Candice,Mcintosh,True
536,282.0595113,Leslie,Hoffman,True
537,263.3739193,James,Johnson,True
538,183.97239140000002,Jennifer,Shepherd,True
539,187.49941619999998,Susan,Tucker,True
540,271.0984188,Michele,Harvey,True
541,186.971541,Teresa,Collins,True
542,128.2066648,Jonathan,Leblanc,True
543,209.8417398,Stephanie,Morgan,True
544,67.48301306,Michael,Duran,False
545,193.3728586,Daniel,Cannon,True
546,157.40522140000002,Kayla,Butler,True
547,162.6953645,Jimmy,Harrell,True
548,32.984417,Jeffery,Fuentes,False
549,280.97080550000004,Lucas,Rivera,True
550,197.9575702,Mark,Le,True
551,92.37292177,Taylor,Myers,False
552,41.58251872,Robert,Berger,False
553,71.28349376,Victor,White,False
554,59.57791041,Caroline,Powell,False
555,225.3624114,Erica,Austin,True
556,260.18677859999997,Douglas,Henry,True
557,45.66425505,Monica,Miller,False
558,42.84980233,Kimberly,Martin,False
559,184.20563380000002,Felicia,Larson,True
560,19.26672707,Cassandra,Frazier,False
561,119.0145624,Heather,Phelps,True
562,181.28024430000002,John,Hart,True
563,84.42598279,Meredith,Moore,False
564,24.78342559,Isabel,Pratt,False
565,269.99020360000003,Misty,Martin,True
566,64.72664573,Jessica,Richards,False
567,174.2986324,Margaret,Campbell,True
568,47.5799292,Michael,Frazier,False
569,115.66585020000001,Michael,Sharp,True
570,152.2234362,Cindy,Pena,True
571,153.47796719999997,Jacob,Dominguez,True
572,66.56588387,Cody,Scott,False
573,118.19527509999999,Nicole,Coffey,True
574,155.4661092,Crystal,Snyder,True
575,285.0975409,Matthew,Love,True
576,188.10945880000003,Marcus,Ortega,True
577,99.20589923,Jason,Jackson,False
578,58.31985367,Daniel,Ramos,False
579,200.3855625,Raymond,Wilson,True
580,170.9951265,Lindsey,Garcia,True
581,40.46338096,Donna,Orr,False
582,5.929938406000001,Wendy,Horn,False
583,90.33380664,Mario,Mclaughlin,False
584,20.67124478,Benjamin,Barron,False
585,33.79532722,Mark,Moss,False
586,82.87258331,Travis,Garza,False
587,0.9422476879999999,George,Lopez,False
588,69.59826205,Gabriel,Barnes,False
589,214.52402999999998,Daniel,Johnson,True
590,158.7827112,Mitchell,Davis,True
591,56.21176867,Mark,White,False
592,115.2422325,Michael,Foster,True
593,66.64708198,Pamela,Solis,False
594,0.006023501999999999,Maxwell,Frost,False
595,67.87794806,Chad,Jones,False
596,228.5918739,Don,Mcdaniel,True
597,73.99054689,Lisa,Morrison,False
598,239.4386554,Jeffrey,Clark,True
599,128.2616391,Melissa,Santiago,True
600,21.57128968,Jason,Adams,False
601,263.6809245,Mrs.,Wendy Myers,True
602,99.62709317,Norman,Wade,False
603,215.03934669999998,Roberto,Brown,True
604,280.2032307,Casey,Wright,True
605,91.13816713,Juan,Rivera,False
606,268.5844733,Terry,Gallegos,True
607,153.2228831,Timothy,Jones,True
608,230.5178921,Sarah,Crawford,True
609,263.0958332,Christopher,Hammond,True
610,285.4035791,Ashley,Cantu,True
611,46.60501825,Mathew,Harris,False
612,193.4019531,David,Williams,True
613,184.8954159,Catherine,Novak,True
614,42.21066367,Jonathan,Cobb,False
615,98.44514553,Elizabeth,Alexander,False
616,77.16597054,Michelle,Fisher,False
617,180.0253758,David,Griffith,True
618,178.4727015,Suzanne,Murray,True
619,28.09527269,Antonio,Beasley,False
620,216.5892977,Terry,Hobbs,True
621,211.1899937,Kathleen,Chan,True
622,285.66161969999996,Audrey,Adkins,True
623,148.8803996,Jonathan,Patel,True
624,134.55424059999999,Micheal,Baker,True
625,164.6600325,Brandon,Stein,True
626,10.02846956,Annette,Douglas,False
627,269.1493543,Jeffery,Webb,True
628,200.09925959999998,Michael,Miller,True
629,127.0227848,Cassandra,Mcintyre,True
630,215.7370745,Brittany,Allen,True
631,79.41903827,Erin,Robinson,False
632,77.62412955,Anthony,Sims,False
633,51.50213971,Craig,Jones,False
634,228.6450015,Annette,Peterson,True
635,45.41500465,Victor,Reed,False
636,84.66811649,Nathan,Love,False
637,17.55060564,William,Chavez,False
638,203.3891368,Patrick,Kennedy,True
639,246.2089544,Andrea,Jones,True
640,59.39395122,Michele,Mathews,False
641,155.25858080000003,Yolanda,Romero,True
642,26.82615918,Abigail,Beck,False
643,261.934458,Christopher,Hughes,True
644,293.99555239999995,Kristina,Gutierrez,True
645,145.77196130000002,Cristina,Cervantes,True
646,32.81941552,Victor,Johnson,False
647,111.9234731,Lauren,Page,True
648,65.25318711,Charles,Orozco,False
649,30.27521428,Andrea,Bowen,False
650,213.54346580000004,Caleb,Smith,True
651,291.8448556,Christine,Bradford,True
652,128.37888610000002,Pamela,Lee,True
653,287.8604109,Ronald,Steele,True
654,123.38505430000001,Tami,Lynch,True
655,124.1799535,Thomas,Glenn,True
656,267.4989809,Melinda,Aguilar,True
657,1.752357195,Martin,Harris,False
658,139.0751757,Karen,Hunter,True
659,66.84670418,Donald,Leon,False
660,5.522938102,Frances,Lewis,False
661,182.32829669999998,Cesar,Jackson,True
662,69.40929229999999,Carla,Green,False
663,167.3410828,Angela,Le,True
664,66.38307671,Maria,Bryant,False
665,67.6363251,David,Cisneros,False
666,6.139394348,Amanda,Henderson DVM,False
667,299.6261389,Anthony,Choi,True
668,68.20083729,Ricardo,Barnes,False
669,125.0057838,Ashley,Davis,True
670,254.0100376,Patricia,Maxwell,True
671,52.69843399,Michael,Miller,False
672,191.69780830000002,Carla,Carter,True
673,268.245856,Rachael,Oliver,True
674,70.51295454,Donald,Gardner,False
675,227.64560930000005,Brad,Garcia,True
676,5.820828256,Megan,Smith,False
677,214.6144194,Anthony,Torres,True
678,201.45172209999998,Karen,Smith,True
679,68.36915651,Teresa,Robinson,False
680,58.53092312,Gregory,Morris,False
681,17.99530629,Lisa,Holmes,False
682,97.51500773,Lisa,Navarro,False
683,243.4277732,Sabrina,Michael,True
684,200.4123061,Susan,Matthews,True
685,51.5370261,John,Kim,False
686,189.52216669999999,Sara,Sutton,True
687,278.9105668,Jeremy,Glover,True
688,23.2168065,William,Carter,False
689,56.11154916,Krystal,Cortez,False
690,279.59954,Spencer,Mccarthy,True
691,104.5532918,Troy,Gardner,True
692,74.41065758,Peter,Flores,False
693,146.4098961,Angela,Shelton,True
694,108.63730430000001,John,Burgess,True
695,184.4642876,Aaron,Cook,True
696,211.37842630000003,Lisa,Dennis,True
697,298.82881410000005,Brenda,Navarro,True
698,9.281220883,Kayla,Hall,False
699,40.76078965,Katelyn,Conner,False
700,143.3930959,Alexandra,Bell,True
701,225.51580069999997,Ann,Wilson,True
702,263.6734719,Colleen,Snow,True
703,189.8902208,Mrs.,Lisa Pham,True
